Temp,RH,Light,Pressure,UV,WifiAmnt,WifiAvg,WifiMax,BLEAmnt,BleAvg,BleMax,Location
24,54,0,100,0,200,48.59,87,45,-83.53333333,-59,Inside
24,54,0,100,0,200,48.8,87,42,-80.04761905,-50,Inside
24,54,0,100,0,200,48.34,87,43,-80.44186047,-58,Inside
24,54,0,100,0,200,47.67,89,45,-80.75555556,-58,Inside
24,54,0,100,0,200,48.605,89,45,-80.75555556,-58,Inside
24,53,0,100,0,180,48.17777778,90,44,-80.97727273,-50,Inside
24,54,0,100,0,198,48.1969697,90,45,-81.28888889,-59,Inside
24,54,0,100,0,200,48.325,89,46,-80.76086957,-59,Inside
24,54,0,100,0,198,48.75252525,90,43,-79.95348837,-50,Inside
24,53,0,100,0,195,49.28717949,89,44,-81.09090909,-58,Inside
24,53,0,100,0,200,48.74,89,41,-81.19512195,-58,Inside
24,53,0,100,0,200,48.85,89,43,-80.44186047,-50,Inside
24,52,0,100,0,200,49.145,89,41,-81.92682927,-57,Inside
24,53,0,100,0,200,48.735,89,40,-79,-50,Inside
24,54,0,100,0,200,48.835,89,48,-82.75,-58,Inside
24,54,0,100,0,196,49.50510204,89,49,-81.69387755,-50,Inside
24,54,0,100,0,191,49.68586387,89,42,-79.80952381,-57,Inside
24,53,0,100,0,198,48.84343434,89,43,-81.3255814,-60,Inside
24,53,0,100,0,192,49.80729167,89,47,-81.80851064,-57,Inside
24,53,0,100,0,193,48.65284974,89,42,-81.47619048,-59,Inside
24,53,0,100,0,197,48.17766497,87,47,-81.44680851,-50,Inside
24,53,0,100,0,197,48.96954315,87,45,-81.48888889,-59,Inside
24,52,0,100,0,196,49.14795918,87,47,-81.42553191,-58,Inside
24,54,0,100,0,197,49.04568528,87,46,-80.43478261,-58,Inside
24,54,0,100,0,185,49.76756757,89,42,-81.5,-58,Inside
24,53,0,100,0,187,49.3368984,89,42,-79.64285714,-50,Inside
24,54,0,100,0,194,49.15979381,90,42,-80.54761905,-51,Inside
24,54,0,100,0,199,48.68341709,90,48,-81.22916667,-51,Inside
24,54,0,100,0,200,48.645,90,46,-81.17391304,-58,Inside
24,54,0,100,0,200,48.02,89,45,-80.97777778,-58,Inside
24,52,0,100,0,196,47.79081633,89,48,-80.39583333,-58,Inside
24,54,0,100,0,195,48.7025641,89,45,-81.8,-50,Inside
24,53,0,100,0,200,48.85,87,41,-80.17073171,-58,Inside
24,53,0,100,0,196,49.58673469,89,45,-79.71111111,-60,Inside
24,54,0,100,0,200,48.395,89,41,-79.34146341,-59,Inside
24,54,0,100,0,190,49.18947368,89,45,-80.64444444,-58,Inside
24,54,0,100,0,199,48.54773869,90,41,-80.92682927,-50,Inside
24,53,0,100,0,200,48.55,89,41,-79.63414634,-58,Inside
24,53,0,100,0,200,48.78,90,42,-80.97619048,-59,Inside
24,53,0,100,0,200,48.555,90,45,-80.04444444,-58,Inside
24,53,0,100,0,200,48.23,87,42,-80.9047619,-50,Inside
24,54,0,100,0,195,48.66153846,87,41,-80.14634146,-59,Inside
24,53,0,100,0,196,48.48979592,87,44,-81.65909091,-50,Inside
24,53,0,100,0,198,48.67171717,87,42,-82.57142857,-58,Inside
24,54,0,100,0,195,48.58461538,87,44,-79.63636364,-50,Inside
24,54,0,100,0,189,48.91534392,87,42,-81.26190476,-58,Inside
24,53,0,100,0,189,49.52380952,89,45,-80.75555556,-50,Inside
24,53,0,100,0,199,48.92462312,89,39,-79.46153846,-50,Inside
24,53,0,100,0,196,49.16326531,89,41,-78.80487805,-50,Inside
24,53,0,100,0,193,49.24870466,87,44,-79.02272727,-50,Inside
24,53,0,100,0,193,48.67357513,87,42,-80.33333333,-60,Inside
24,53,0,100,0,196,48.57653061,87,40,-80.45,-54,Inside
24,54,0,100,0,195,49.14358974,87,45,-81.66666667,-53,Inside
24,53,0,100,0,194,49.22164948,87,42,-80.9047619,-54,Inside
24,53,0,100,0,191,49.53403141,87,49,-81.10204082,-58,Inside
24,53,0,100,0,184,49.26086957,87,47,-81.76595745,-50,Inside
24,53,0,100,0,177,50.46892655,87,44,-80.52272727,-58,Inside
24,52,0,100,0,182,50.01098901,87,43,-80.37209302,-57,Inside
24,53,0,100,0,189,49.82539683,87,44,-80.31818182,-51,Inside
24,53,0,100,0,200,48.59,87,41,-81,-59,Inside
24,54,0,100,0,197,48.78172589,87,40,-81.45,-53,Inside
24,53,0,100,0,195,48.8,87,43,-79.69767442,-53,Inside
24,54,0,100,0,196,49.05102041,87,43,-78.97674419,-54,Inside
24,53,0,100,0,193,48.97409326,87,43,-80.23255814,-59,Inside
24,54,0,100,0,196,48.8622449,89,43,-79.93023256,-53,Inside
24,53,0,100,0,158,49.50632911,90,39,-79.02564103,-50,Inside
24,54,0,100,0,190,49.61578947,87,44,-80.70454545,-54,Inside
24,54,0,100,0,194,49.45360825,87,46,-82.08695652,-50,Inside
24,53,0,100,0,193,49.22797927,87,45,-79.88888889,-50,Inside
24,53,0,100,0,196,49.35714286,87,41,-80.12195122,-53,Inside
24,52,0,100,0,195,49.14871795,87,45,-79.57777778,-53,Inside
24,54,0,100,0,194,49.65463918,89,42,-80.0952381,-50,Inside
24,54,0,100,0,200,48.82,89,42,-80.95238095,-50,Inside
24,53,0,100,0,200,48.825,87,42,-80.76190476,-57,Inside
24,53,0,100,0,200,48.345,87,46,-81.97826087,-58,Inside
24,53,0,100,0,200,48.74,87,43,-80.74418605,-59,Inside
24,54,0,100,0,198,48.98484848,89,44,-81.56818182,-59,Inside
24,54,0,100,0,198,49.27272727,89,37,-81.02702703,-59,Inside
24,53,0,100,0,196,48.93367347,89,45,-79.55555556,-57,Inside
24,54,0,100,0,200,48.19,89,42,-81,-58,Inside
24,54,0,100,0,200,48.77,89,43,-80.60465116,-50,Inside
24,54,0,100,0,200,48.355,87,40,-79.375,-50,Inside
24,54,0,100,0,200,48.58,87,45,-82.15555556,-58,Inside
24,54,0,100,0,200,48.67,89,43,-81.11627907,-50,Inside
24,53,0,100,0,198,48.87878788,89,41,-81.82926829,-58,Inside
24,54,0,100,0,187,49.42245989,87,42,-81.52380952,-59,Inside
24,54,0,100,0,183,49.8852459,87,41,-79.75609756,-50,Inside
24,53,0,100,0,191,48.90575916,87,38,-80.57894737,-60,Inside
24,54,0,100,0,191,48.65445026,87,42,-80.42857143,-57,Inside
24,54,0,100,0,194,48.40721649,87,45,-79.37777778,-50,Inside
24,54,0,100,0,193,47.86010363,89,41,-80.63414634,-60,Inside
24,52,0,100,0,200,48.005,89,43,-79.79069767,-58,Inside
24,54,0,100,0,200,47.92,89,44,-81.68181818,-60,Inside
24,54,0,100,0,200,48.37,89,41,-82.24390244,-50,Inside
24,54,0,100,0,200,49.03,89,44,-81.43181818,-57,Inside
24,55,0,100,0,199,49.15075377,89,44,-79.90909091,-50,Inside
24,54,0,100,0,200,48.96,89,44,-80.13636364,-58,Inside
24,54,0,100,0,197,49.11167513,89,44,-79.86363636,-58,Inside
24,53,0,100,0,200,48.91,89,45,-82.44444444,-50,Inside
24,53,0,100,0,200,48.645,89,43,-80.3255814,-50,Inside
24,54,0,100,0,200,48.57,87,41,-80.82926829,-57,Inside
24,54,0,100,0,200,48.54,87,41,-81.80487805,-50,Inside
24,55,0,100,0,197,48.98477157,87,45,-80.42222222,-58,Inside
24,55,0,100,0,197,48.91878173,89,46,-83.2173913,-58,Inside
24,52,0,100,0,198,49.10606061,89,46,-81.45652174,-50,Inside
24,54,0,100,0,199,49.05527638,89,46,-81.19565217,-59,Inside
24,54,0,100,0,200,48.715,89,42,-80.57142857,-50,Inside
24,54,0,100,0,199,48.78894472,89,49,-81.79591837,-50,Inside
24,54,0,100,0,200,48.8,89,42,-82.19047619,-60,Inside
24,54,0,100,0,200,48.5,87,42,-80.54761905,-50,Inside
24,53,0,100,0,199,48.58291457,87,42,-80.28571429,-50,Inside
24,54,0,100,0,200,48.7,89,42,-81.23809524,-50,Inside
24,54,0,100,0,200,48.805,89,42,-81.66666667,-58,Inside
24,53,0,100,0,196,49.19897959,87,42,-81.23809524,-50,Inside
24,53,0,100,0,197,49.29949239,87,46,-80.63043478,-50,Inside
24,53,0,100,0,189,49.81481481,87,42,-80.76190476,-59,Inside
24,53,0,100,0,193,49.08290155,87,39,-80.17948718,-60,Inside
24,53,0,100,0,198,48.78787879,87,43,-80.02325581,-50,Inside
24,53,0,100,0,196,49.06122449,89,42,-80.85714286,-60,Inside
24,53,0,100,0,192,49.05729167,89,39,-78.64102564,-50,Inside
24,53,0,100,0,195,49.10769231,89,48,-82.02083333,-59,Inside
24,53,0,100,0,195,49.17435897,89,46,-80.73913043,-58,Inside
24,53,0,100,0,196,49.39285714,89,49,-82.06122449,-50,Inside
24,54,0,100,0,197,49.52284264,89,45,-81.13333333,-59,Inside
24,53,0,100,0,198,49.28787879,89,43,-80.18604651,-50,Inside
24,53,0,100,0,122,57.35245902,97,42,-80.5952381,-50,Inside
24,54,0,100,0,195,47.08205128,97,43,-81.04651163,-50,Inside
24,53,0,100,0,195,47.60512821,90,47,-80.46808511,-59,Inside
24,53,0,100,0,200,48.25,90,42,-82.0952381,-50,Inside
24,52,0,100,0,200,48.49,89,43,-81.81395349,-50,Inside
24,54,0,100,0,200,48.345,87,45,-80.51111111,-57,Inside
24,53,0,100,0,200,48.28,87,42,-82.54761905,-59,Inside
24,52,0,100,0,200,48.275,87,51,-81.03921569,-50,Inside
24,53,0,100,0,200,48.02,90,39,-81.05128205,-59,Inside
24,53,0,100,0,199,48.53266332,89,44,-80.86363636,-57,Inside
24,54,0,100,0,190,48.00526316,89,43,-79.72093023,-60,Inside
24,53,0,100,0,198,48.14141414,87,46,-81.89130435,-58,Inside
24,54,0,100,0,200,47.93,89,43,-79.30232558,-50,Inside
24,54,0,100,0,190,48.52105263,89,42,-80.80952381,-59,Inside
24,53,0,100,0,190,48.60526316,89,41,-80.34146341,-58,Inside
24,54,0,100,0,199,48.86432161,89,42,-80.85714286,-50,Inside
24,53,0,100,0,195,49.08717949,89,44,-80.06818182,-50,Inside
24,54,0,100,0,195,49.64615385,89,46,-80.60869565,-60,Inside
24,54,0,100,0,200,49.195,87,45,-80.33333333,-58,Inside
24,55,0,100,0,200,49.035,87,47,-80.04255319,-50,Inside
24,53,0,100,0,200,49,87,46,-81.10869565,-58,Inside
24,53,0,100,0,200,48.66,87,45,-80.37777778,-50,Inside
24,53,0,100,0,200,48.595,89,43,-81.79069767,-60,Inside
24,54,0,100,0,197,49.04568528,90,42,-80.14285714,-58,Inside
24,55,0,100,0,198,48.84343434,90,42,-82.28571429,-59,Inside
24,55,0,100,0,200,48.57,90,46,-82.17391304,-57,Inside
24,53,0,100,0,200,48.52,87,48,-81.25,-50,Inside
24,54,0,100,0,194,49.71649485,87,44,-80.65909091,-50,Inside
24,54,0,100,0,192,49.875,87,49,-81.3877551,-50,Inside
24,54,0,100,0,187,50.42245989,87,44,-81.81818182,-57,Inside
24,54,0,100,0,183,50.69398907,87,42,-81.19047619,-50,Inside
24,54,0,100,0,186,50.47849462,87,40,-80.25,-50,Inside
24,54,0,100,0,197,49.1928934,89,47,-80.63829787,-50,Inside
24,54,0,100,0,198,49.48484848,89,44,-80.90909091,-50,Inside
24,54,0,100,0,198,49.27777778,89,43,-81.34883721,-58,Inside
24,55,0,100,0,200,48.465,89,43,-80.34883721,-58,Inside
24,53,0,100,0,200,48.62,89,46,-80.54347826,-50,Inside
24,54,0,100,0,197,49,89,47,-80.0212766,-59,Inside
24,54,0,100,0,196,49.00510204,89,45,-81.26666667,-59,Inside
24,53,0,100,0,190,48.26315789,87,47,-81.10638298,-57,Inside
24,54,0,100,0,197,49.18274112,87,40,-79.625,-58,Inside
24,53,0,100,0,200,48.92,87,41,-81.19512195,-50,Inside
24,55,0,100,0,191,49.16753927,89,45,-82.06666667,-58,Inside
24,55,0,100,0,190,49.23157895,87,41,-79.90243902,-60,Inside
24,55,0,100,0,195,48.60512821,87,46,-80.91304348,-60,Inside
24,53,0,100,0,195,48.47692308,87,43,-79.97674419,-58,Inside
24,54,0,100,0,189,49.06349206,87,45,-80.35555556,-58,Inside
24,54,0,100,0,190,49.14736842,87,43,-80.48837209,-50,Inside
24,53,0,100,0,194,49.08247423,87,46,-80.41304348,-59,Inside
24,55,0,100,0,194,49.24742268,87,40,-79.775,-59,Inside
24,55,0,100,0,191,49.42931937,87,41,-81.65853659,-59,Inside
24,53,0,100,0,196,49.54081633,89,44,-82.56818182,-60,Inside
24,53,0,100,0,193,49.29533679,89,45,-79.91111111,-50,Inside
24,55,0,100,0,191,49.43455497,89,42,-79.14285714,-60,Inside
24,55,0,100,0,187,48.76470588,87,43,-81.69767442,-60,Inside
24,54,0,100,0,184,49.33152174,87,46,-81.30434783,-58,Inside
24,54,0,100,0,185,48.94054054,87,45,-80.64444444,-50,Inside
24,54,0,100,0,191,49.21465969,89,47,-80.9787234,-57,Inside
24,54,0,100,0,192,48.91666667,89,44,-79.97727273,-50,Inside
24,54,0,100,0,188,49.27659574,90,46,-81.43478261,-58,Inside
24,54,0,100,0,184,47.79891304,90,44,-81.06818182,-60,Inside
24,53,0,100,0,198,47.61616162,89,43,-80.48837209,-57,Inside
24,54,0,100,0,200,48.065,89,41,-80.85365854,-50,Inside
24,54,0,100,0,198,49.16161616,89,44,-81.22727273,-50,Inside
24,54,0,100,0,196,49.21428571,87,39,-78.30769231,-51,Inside
24,55,0,100,0,194,48.55670103,87,42,-80.16666667,-60,Inside
24,54,0,100,0,190,48.98947368,87,46,-80.34782609,-50,Inside
24,53,0,100,0,193,48.7357513,87,47,-82.12765957,-59,Inside
24,54,0,100,0,200,48.055,90,44,-80.45454545,-60,Inside
24,54,0,100,0,200,48.275,90,42,-80.83333333,-58,Inside
24,54,0,100,0,200,48.275,90,46,-80.52173913,-50,Inside
24,54,0,100,0,194,49.39175258,90,48,-80.79166667,-58,Inside
24,53,0,100,0,192,49.53645833,89,45,-80.26666667,-59,Inside
24,55,0,100,0,186,49.40322581,89,42,-80.35714286,-50,Inside
24,54,0,100,0,193,48.89637306,89,47,-82.0212766,-50,Inside
24,55,0,100,0,193,48.89637306,89,41,-79.87804878,-59,Inside
24,54,0,100,0,192,48.84895833,89,42,-81.07142857,-59,Inside
24,54,0,100,0,185,49.35675676,89,41,-80.43902439,-50,Inside
24,55,0,100,0,195,48.22564103,89,40,-81.475,-50,Inside
24,55,0,100,0,199,48.52261307,89,39,-80.28205128,-60,Inside
24,54,0,100,0,197,48.69543147,89,41,-81.6097561,-51,Inside
24,54,0,100,0,194,48.8556701,87,41,-80.75609756,-60,Inside
24,54,0,100,0,200,48.94,87,43,-81.39534884,-60,Inside
24,55,0,100,0,200,49.11,87,44,-81.36363636,-50,Inside
24,55,0,100,0,199,49.30653266,87,43,-80.65116279,-50,Inside
24,54,0,100,0,200,49.24,87,39,-80.02564103,-57,Inside
24,54,0,100,0,200,49.24,87,45,-79.97777778,-57,Inside
24,55,0,100,0,200,48.99,89,44,-81.79545455,-58,Inside
24,55,0,100,0,185,50.04324324,89,42,-80.30952381,-58,Inside
24,55,0,100,0,196,48.34693878,87,41,-80.73170732,-58,Inside
24,55,0,100,0,196,48.34693878,87,45,-80.57777778,-58,Inside
24,54,0,100,0,200,47.65,89,44,-81.79545455,-50,Inside
24,55,0,100,0,199,47.73869347,89,43,-80.76744186,-50,Inside
23,53,0,100,0,200,48.07,90,44,-83.09090909,-50,Inside
24,54,0,100,0,198,48.25252525,90,45,-81.62222222,-50,Inside
24,54,0,100,0,200,48.6,89,41,-80.65853659,-50,Inside
24,54,0,100,0,200,49.245,89,47,-80.38297872,-50,Inside
24,55,0,100,0,195,49.97435897,89,39,-80.17948718,-58,Inside
24,54,1,100,0,200,48.61,89,41,-79.58536585,-60,Inside
24,55,1,100,0,195,48.87692308,89,43,-82.20930233,-50,Inside
24,54,1,100,0,198,48.46464646,89,44,-80.04545455,-60,Inside
24,53,1,100,0,195,48.84615385,89,45,-81.06666667,-58,Inside
24,54,1,100,0,190,49.15789474,89,43,-80.20930233,-50,Inside
24,55,2,100,0,191,47.69633508,89,42,-79.95238095,-58,Inside
24,54,2,100,0,191,47.69633508,89,42,-80.14285714,-58,Inside
24,54,2,100,0,200,46.9,90,45,-81,-58,Inside
24,53,3,100,0,200,47.925,90,46,-80.34782609,-50,Inside
24,54,3,100,0,199,48.35175879,90,46,-80.54347826,-50,Inside
24,54,4,100,0,200,48.465,89,46,-81.80434783,-57,Inside
24,55,4,100,0,200,48.675,89,45,-81.35555556,-50,Inside
24,54,5,100,0,200,48.615,89,44,-79.34090909,-50,Inside
24,54,5,100,0,195,49.13846154,89,43,-79.95348837,-57,Inside
24,55,6,100,0,200,47.675,87,43,-80.8372093,-50,Inside
24,54,6,100,0,200,47.88,89,45,-82.6,-58,Inside
24,55,6,100,0,200,47.88,89,47,-81.29787234,-58,Inside
24,54,7,100,0,200,47.72,87,50,-81.82,-58,Inside
24,54,8,100,0,200,48.52,89,42,-79.61904762,-50,Inside
24,54,8,100,0,200,48.6,89,48,-80.89583333,-59,Inside
24,53,9,100,0,199,48.59798995,89,42,-80.0952381,-58,Inside
24,54,10,100,0,186,50.2688172,89,42,-80.64285714,-58,Inside
24,54,11,100,0,119,56.23529412,99,43,-79.37209302,-50,Inside
24,54,12,100,0,185,49.0972973,89,46,-79.58695652,-50,Inside
24,53,13,100,0,193,48.80310881,89,42,-80.57142857,-59,Inside
24,54,15,100,0,200,48.57,89,47,-80.72340426,-50,Inside
24,53,16,100,0,200,48.525,89,46,-81.13043478,-50,Inside
24,54,17,100,0,200,48.765,89,42,-79.95238095,-51,Inside
24,54,18,100,0,199,48.94472362,89,44,-79.34090909,-58,Inside
24,54,19,100,0,197,48.25380711,87,47,-81.4893617,-58,Inside
24,55,20,100,0,200,48.135,89,45,-79.51111111,-58,Inside
24,54,21,100,0,200,48.4,89,46,-81.15217391,-60,Inside
24,53,22,100,0,199,48.53266332,89,46,-79.7173913,-50,Inside
24,54,23,100,0,200,48.965,89,44,-81.59090909,-59,Inside
24,53,25,100,0,193,49.12435233,87,46,-80.5,-50,Inside
24,52,26,100,0,192,49.18229167,89,45,-79.57777778,-58,Inside
24,53,28,100,0,194,49.15979381,89,43,-81.65116279,-50,Inside
24,53,30,100,0,196,49.1377551,87,44,-81.36363636,-50,Inside
24,55,31,100,0,197,49.10659898,87,45,-80.28888889,-58,Inside
24,54,33,100,0,199,49.2160804,89,43,-80.30232558,-58,Inside
24,54,35,100,0,199,49.11557789,89,42,-79.47619048,-58,Inside
24,54,38,100,0,197,49.20304569,89,46,-80.5,-58,Inside
24,53,40,100,0,200,48.855,89,44,-81.27272727,-50,Inside
24,53,42,100,0,200,48.42,87,42,-81.0952381,-58,Inside
24,54,45,100,0,200,48.3,89,43,-80.09302326,-58,Inside
24,53,47,100,0,200,48.625,89,43,-80.11627907,-58,Inside
24,54,50,100,0,193,49.20207254,87,45,-81.68888889,-50,Inside
24,54,52,100,0,193,49.12435233,87,44,-80.79545455,-58,Inside
24,54,55,100,0,200,47.9,87,42,-81.19047619,-51,Inside
24,54,57,100,0,200,48.31,87,43,-80.41860465,-50,Inside
24,53,59,100,0,200,47.99,87,45,-81.4,-59,Inside
24,53,62,100,0,200,47.78,87,45,-80.4,-51,Inside
24,53,63,100,0,200,48.125,87,47,-80.31914894,-50,Inside
24,54,65,100,0,199,48.43718593,87,48,-80.4375,-59,Inside
24,52,67,100,0,200,47.17,89,44,-79.72727273,-50,Inside
24,53,68,100,0,200,47.805,89,43,-80.20930233,-58,Inside
24,54,71,100,0,200,48.41,89,42,-80.95238095,-58,Inside
24,52,72,100,0,200,48.59,89,43,-81.58139535,-58,Inside
24,54,74,100,0,200,48.785,89,44,-80.31818182,-50,Inside
24,54,75,100,0,198,49.04545455,89,47,-81.21276596,-60,Inside
24,55,77,100,0,200,48.68,89,45,-81.17777778,-58,Inside
24,54,79,100,0,200,48.615,89,44,-80.90909091,-60,Inside
24,53,80,100,0,200,48.67,89,51,-80.58823529,-50,Inside
24,54,1288,100,0,200,47.88,90,58,-77.70689655,-49,Inside
24,52,1295,100,0,196,48.21938776,90,53,-76.16981132,-48,Inside
24,53,1293,100,0,200,47.8,89,49,-76.42857143,-49,Inside
24,53,1292,100,0,200,47.555,89,55,-76.10909091,-49,Inside
24,53,1294,100,0,200,47.325,87,53,-76.56603774,-49,Inside
24,54,1293,100,0,192,47.55729167,89,57,-77.28070175,-48,Inside
24,53,1293,100,0,199,47.98492462,89,51,-76.39215686,-47,Inside
24,54,1294,100,0,198,48.2020202,87,58,-75.86206897,-50,Inside
24,54,1295,100,0,192,48.71354167,89,56,-77.03571429,-50,Inside
24,54,1294,100,0,192,48.546875,89,53,-76.94339623,-51,Inside
24,54,1296,100,0,199,47.95477387,87,50,-77.72,-52,Inside
24,54,1295,100,0,199,48.28643216,87,56,-80.41071429,-52,Inside
24,53,1295,100,0,198,48.18181818,87,48,-80.02083333,-51,Inside
24,53,1296,100,0,196,48.42346939,87,51,-79.33333333,-49,Inside
24,54,1296,100,0,196,49.14285714,87,54,-80.12962963,-51,Inside
24,53,1296,100,0,194,48.62886598,87,45,-75,-49,Inside
24,53,1296,100,0,193,48.58031088,87,56,-77.69642857,-50,Inside
24,54,1295,100,0,196,48.43877551,87,54,-78.38888889,-52,Inside
24,54,1296,100,0,195,48.45641026,87,54,-77.57407407,-50,Inside
24,54,1296,100,0,173,48.01156069,89,49,-76.32653061,-52,Inside
24,54,1297,100,0,196,47.89285714,89,54,-77.24074074,-52,Inside
24,54,1297,100,0,199,47.76884422,87,58,-77.37931034,-50,Inside
24,52,1296,100,0,198,47.84343434,87,61,-75.85245902,-49,Inside
24,53,1297,100,0,200,47.955,87,60,-76.88333333,-52,Inside
24,53,1299,100,0,199,48.03517588,87,57,-77.71929825,-51,Inside
24,53,1300,100,0,198,48.04545455,87,57,-76.61403509,-52,Inside
24,54,1301,100,0,196,48,87,59,-77.66101695,-50,Inside
24,53,1302,100,0,195,48.00512821,89,58,-75.43103448,-49,Inside
24,53,1303,100,0,197,48.05076142,89,56,-78.10714286,-52,Inside
24,55,1304,100,0,200,47.73,87,57,-74.84210526,-51,Inside
24,52,1304,100,0,200,48,87,55,-78.38181818,-47,Inside
24,54,1304,100,0,200,47.55,85,53,-77.90566038,-49,Inside
24,54,1304,100,0,200,48.025,87,58,-77.12068966,-52,Inside
24,53,1304,100,0,200,47.56,89,56,-76.94642857,-48,Inside
24,54,1306,100,0,200,48.025,87,59,-77.20338983,-48,Inside
24,54,1306,100,0,199,48.14070352,87,57,-74.92982456,-49,Inside
24,54,1305,100,0,200,47.145,85,55,-75.41818182,-50,Inside
24,53,1306,100,0,200,47.29,87,63,-76.28571429,-51,Inside
24,54,1308,100,0,200,47.405,87,59,-77.40677966,-46,Inside
24,53,1308,100,0,200,47.325,87,53,-77.56603774,-49,Inside
24,54,1309,100,0,200,46.94,89,56,-77.05357143,-49,Inside
24,54,1309,100,0,198,47.03535354,87,56,-74.51785714,-50,Inside
24,54,1310,100,0,195,47.72307692,87,58,-79.27586207,-49,Inside
24,53,1310,100,0,194,47.63917526,87,61,-79.19672131,-50,Inside
24,53,1312,100,0,200,48.105,87,61,-79.73770492,-48,Inside
24,53,1312,100,0,200,48.105,87,57,-78.70175439,-48,Inside
24,54,1313,100,0,200,47.31,87,56,-76.25,-50,Inside
24,53,1314,100,0,200,48.165,87,61,-77.37704918,-50,Inside
24,55,1314,100,0,200,48.055,89,54,-76.72222222,-46,Inside
24,55,1315,100,0,199,48.5678392,89,60,-78.7,-52,Inside
24,52,1317,100,0,200,47.87,89,55,-79.18181818,-45,Inside
24,54,1317,100,0,200,48.115,89,60,-81.43333333,-48,Inside
24,54,1318,100,0,200,47.985,89,59,-77.20338983,-52,Inside
24,53,1319,100,0,199,48.13065327,89,60,-75.95,-51,Inside
24,54,1320,100,0,200,48.155,92,61,-74.73770492,-48,Inside
24,53,1320,100,0,191,48.72251309,89,57,-75.59649123,-47,Inside
24,54,1320,100,0,190,48.68421053,89,61,-76.03278689,-48,Inside
24,53,1320,100,0,192,48.6875,89,69,-77.49275362,-50,Inside
24,53,1322,100,0,197,47.93401015,89,65,-75.66153846,-49,Inside
24,55,1322,100,0,196,47.78061224,89,69,-75.07246377,-45,Inside
24,53,1323,100,0,200,48.085,89,66,-73.89393939,-50,Inside
24,54,1324,100,0,200,48.38,89,70,-74.61428571,-50,Inside
24,54,1324,100,0,199,48.52261307,89,62,-76.72580645,-49,Inside
24,53,1326,100,0,200,47.6,90,66,-76.16666667,-48,Inside
24,53,1326,100,0,190,48.48947368,89,58,-74.9137931,-48,Inside
24,53,1327,100,0,189,48.44444444,89,63,-75.85714286,-50,Inside
24,54,1327,100,0,194,48.24226804,89,65,-78.23076923,-49,Inside
24,54,1327,100,0,196,47.98979592,89,62,-76.25806452,-45,Inside
24,53,1329,100,0,199,48.51256281,89,59,-78.20338983,-43,Inside
24,54,1329,100,0,199,48.31155779,89,64,-78.65625,-49,Inside
24,54,1331,100,0,195,49.02564103,87,61,-80.45901639,-50,Inside
24,54,1331,100,0,197,48.64467005,87,59,-80.52542373,-45,Inside
24,54,1332,100,0,194,48.79381443,87,55,-77.43636364,-45,Inside
24,53,1332,100,0,194,48.73195876,87,67,-77.37313433,-47,Inside
24,55,1332,100,0,196,48.42857143,87,65,-76.70769231,-43,Inside
24,54,1333,100,0,198,48.49494949,90,69,-75.46376812,-51,Inside
24,55,1335,100,0,200,47.6,89,71,-76.78873239,-45,Inside
24,54,1335,100,0,197,47.91370558,89,65,-76.27692308,-44,Inside
24,54,1336,100,0,199,48.84422111,89,72,-76.48611111,-50,Inside
33,46,10173,101,0.27,149,52.95302013422819,100,111,-77.8018018018018,-52,Inside
30,46,10321,101,0.27,195,49.717948717948715,100,119,-77.4453781512605,-55,Inside
28,49,9873,101,0.27,200,48.96,100,121,-76.7107438016529,-54,Inside
27,51,9600,101,0.27,200,45.78,99,121,-77.43801652892562,-51,Inside
26,53,9497,101,0.27,200,48.05,99,125,-78.472,-55,Inside
25,53,9651,101,0.27,200,47.365,99,111,-78.16216216216216,-58,Inside
25,53,9456,100,0.27,200,47.025,100,118,-77.7457627118644,-55,Inside
25,54,9602,100,0.27,200,46.83,99,112,-77.23214285714286,-48,Inside
25,54,9489,101,0.27,200,46.855,99,109,-75.54128440366972,-50,Inside
25,55,9369,101,0.27,200,46.865,99,109,-77.40366972477064,-57,Inside
25,54,9423,100,0.27,200,46.195,99,120,-76.98333333333333,-56,Inside
25,55,9640,100,0.27,200,46.485,99,119,-77.6470588235294,-56,Inside
25,55,10071,100,0.27,200,45.98,99,116,-76.50862068965517,-56,Inside
24,55,10214,100,0.27,200,44.01,99,115,-77.3913043478261,-52,Inside
25,55,10237,100,0.27,200,46.155,99,117,-76.76923076923077,-50,Inside
25,55,10511,100,0.27,200,48.555,99,120,-77.58333333333333,-55,Inside
24,55,10926,100,0.27,200,46.86,99,116,-77.63793103448276,-56,Inside
24,56,11212,100,0.27,200,46.495,99,114,-77.99122807017544,-54,Inside
25,56,11453,100,0.27,200,45.27,99,104,-77.72115384615384,-43,Inside
25,55,11202,100,0.27,200,44.15,99,104,-78.1923076923077,-57,Inside
25,55,10823,100,0.27,200,47.895,95,113,-77.04424778761062,-56,Inside
25,54,10536,100,0.27,200,45.495,95,115,-78.02608695652174,-54,Inside
24,55,10485,100,0.27,200,46.495,95,111,-78.10810810810811,-57,Inside
24,55,10536,100,0.27,200,47.685,95,118,-79.14406779661017,-53,Inside
24,55,10736,100,0.27,200,47.295,95,113,-77.00884955752213,-53,Inside
24,55,11013,100,0.27,200,47.49,97,126,-78.14285714285714,-56,Inside
24,56,11299,100,0.27,200,48.28,97,112,-77.80357142857143,-55,Inside
